skier_id,resort,jacket_color,ski_color,hours_skied,snow_quality,had_lunch,cm_of_new_snow,afternoon_beverage
2104,Zermatt,grey,blue,2,5,True,40,tea
2105,Zermatt,green,blue,2,3,True,18,tea
2106,Zermatt,orange,orange,2,8,True,24,tea
2107,Zermatt,blue,black,2,8,True,31,tea
2108,Verbier,orange,pink,2,1,True,39,tea
2109,Zermatt,purple,grey,2,1,False,30,tea
2110,Zermatt,red,grey,2,8,True,29,tea
2111,Verbier,red,green,1,6,True,10,tea
2112,Verbier,yellow,yellow,2,5,False,12,tea
2113,Zermatt,black,grey,2,7,True,31,tea
2114,Verbier,green,grey,2,5,False,38,tea
2115,Zermatt,yellow,black,1,9,True,17,tea
2116,Verbier,yellow,grey,2,4,True,5,tea
2117,Verbier,grey,red,2,1,False,49,tea
2118,Verbier,yellow,yellow,2,7,True,8,tea
2119,Verbier,white,white,1,7,True,0,tea
2120,Zermatt,red,yellow,2,8,True,26,tea
2121,Zermatt,orange,black,2,6,False,33,tea
2122,Zermatt,pink,red,2,8,True,3,tea
2123,Verbier,yellow,blue,1,2,False,16,tea
2124,Zermatt,green,purple,1,6,True,22,tea
2125,Zermatt,green,black,1,2,False,44,tea
2126,Verbier,red,blue,1,9,True,35,tea
2127,Verbier,black,green,1,9,True,47,tea
2128,Zermatt,purple,white,2,9,True,24,tea
2129,Zermatt,grey,red,2,6,False,48,tea
2130,Zermatt,pink,white,2,4,True,49,tea
2131,Verbier,green,yellow,2,1,True,6,tea
2132,Verbier,white,green,2,1,False,39,tea
2133,Zermatt,black,orange,2,6,True,10,tea
2134,Zermatt,purple,blue,2,10,False,7,tea
2135,Zermatt,yellow,black,1,4,False,37,tea
2136,Verbier,green,green,1,10,False,45,tea
2137,Zermatt,red,white,2,2,False,33,tea
2138,Verbier,white,green,2,2,True,47,tea
2139,Zermatt,green,pink,2,5,False,29,tea
2140,Verbier,red,red,1,2,True,29,tea
2141,Zermatt,blue,red,1,7,True,15,tea
2142,Zermatt,grey,pink,1,7,False,3,tea
2143,Verbier,white,orange,1,1,False,46,tea
2144,Zermatt,pink,pink,1,2,False,43,tea
2145,Verbier,orange,red,1,9,True,4,tea
2146,Verbier,grey,blue,2,2,True,15,tea
2147,Verbier,grey,white,1,1,True,27,tea
2148,Zermatt,black,green,1,6,False,1,tea
2149,Zermatt,pink,black,1,10,False,40,tea
2150,Verbier,purple,yellow,2,9,True,19,tea
2151,Verbier,purple,black,2,6,False,17,tea
2152,Verbier,grey,black,1,4,False,19,tea
2153,Zermatt,grey,white,1,6,False,37,tea
2154,Zermatt,black,white,1,5,True,40,tea
2155,Zermatt,grey,white,1,9,False,27,tea
2156,Verbier,blue,grey,2,8,True,14,tea
2157,Verbier,red,purple,1,3,False,15,tea
2158,Verbier,grey,blue,1,4,True,13,tea
2159,Verbier,red,pink,2,7,False,36,tea
2160,Verbier,purple,yellow,1,10,True,39,tea
2161,Zermatt,orange,purple,2,10,True,8,tea
2162,Verbier,black,black,1,7,True,19,tea
2163,Zermatt,blue,white,2,6,False,40,tea
2164,Verbier,pink,red,1,4,True,47,tea
2165,Verbier,orange,white,2,5,False,10,tea
2166,Verbier,red,red,2,10,True,49,tea
2167,Verbier,pink,white,1,2,True,38,tea
2168,Verbier,red,pink,2,7,True,42,tea
2169,Verbier,grey,black,2,8,True,26,tea
2170,Verbier,purple,orange,1,7,False,3,tea
2171,Verbier,purple,blue,1,6,True,39,tea
2172,Verbier,grey,green,2,10,True,16,tea
2173,Zermatt,purple,purple,1,5,False,13,tea
2174,Zermatt,grey,white,1,1,False,25,tea
2175,Verbier,black,green,1,10,False,44,tea
2176,Zermatt,black,blue,2,2,False,26,tea
2177,Zermatt,yellow,pink,1,7,False,7,tea
2178,Zermatt,black,red,2,8,True,10,tea
2179,Verbier,white,grey,1,8,False,10,tea
2180,Verbier,grey,green,2,1,True,22,tea
2181,Verbier,red,purple,2,2,False,40,tea
2182,Verbier,black,pink,2,7,True,41,tea
2183,Verbier,yellow,red,1,5,True,6,tea
2184,Verbier,black,black,1,6,True,46,tea
2185,Verbier,pink,white,2,8,False,2,tea
2186,Verbier,grey,yellow,2,3,False,6,tea
2187,Verbier,black,purple,2,2,True,24,tea
2188,Verbier,white,orange,1,1,False,39,tea
2189,Verbier,orange,yellow,2,6,False,6,tea
2190,Verbier,blue,red,1,6,True,40,tea
2191,Verbier,pink,white,1,1,False,36,tea
2192,Verbier,purple,pink,2,2,True,9,tea
2193,Zermatt,white,grey,2,10,False,2,tea
2194,Verbier,purple,yellow,2,10,True,17,tea
2195,Verbier,green,red,2,10,True,8,tea
2196,Zermatt,grey,yellow,2,1,False,8,tea
2197,Verbier,green,red,2,8,False,4,tea
2198,Zermatt,black,orange,2,4,True,12,tea
2199,Verbier,yellow,green,2,1,True,16,tea
2200,Verbier,black,orange,1,7,True,15,tea
2201,Verbier,pink,black,2,10,True,6,tea
2202,Verbier,red,grey,2,10,False,10,tea
2203,Zermatt,orange,purple,2,3,True,17,tea
2204,Zermatt,green,pink,2,4,True,47,tea
2205,Verbier,black,purple,2,9,False,40,tea
2206,Verbier,purple,white,1,5,True,16,tea
2207,Zermatt,red,yellow,1,9,False,29,tea
2208,Verbier,green,black,2,7,True,7,tea
2209,Verbier,yellow,white,2,6,True,20,tea
2210,Zermatt,grey,blue,1,3,True,34,tea
2211,Verbier,red,purple,1,7,True,12,tea
2212,Verbier,orange,red,2,7,True,40,tea
2213,Zermatt,blue,orange,1,9,True,40,tea
2214,Verbier,pink,blue,1,7,True,22,tea
2215,Zermatt,pink,white,1,3,True,14,tea
2216,Verbier,blue,pink,1,4,False,42,tea
2217,Verbier,yellow,pink,2,10,True,36,tea
2218,Zermatt,grey,grey,2,2,False,35,tea
2219,Verbier,white,blue,2,4,True,19,tea
2220,Zermatt,green,green,2,9,False,3,tea
2221,Zermatt,purple,purple,2,4,False,31,tea
2222,Verbier,black,blue,2,3,True,2,tea
2223,Verbier,white,blue,1,10,False,21,tea
2224,Zermatt,grey,white,1,7,False,10,tea
2225,Verbier,blue,red,1,10,True,37,tea
2226,Zermatt,blue,black,2,4,False,2,tea
2227,Verbier,pink,black,2,5,True,19,tea
2228,Verbier,green,pink,2,9,True,32,tea
2229,Zermatt,pink,green,1,3,True,28,tea
2230,Verbier,purple,pink,1,7,False,13,tea
2231,Verbier,pink,green,2,9,True,43,tea
2232,Zermatt,white,pink,1,10,True,46,tea
2233,Verbier,red,green,2,4,False,1,tea
2234,Verbier,yellow,white,1,7,True,23,tea
2235,Zermatt,purple,red,2,9,True,26,tea
2236,Zermatt,blue,red,2,8,True,25,tea
2237,Verbier,grey,blue,2,9,False,6,tea
2238,Zermatt,grey,pink,1,4,True,0,tea
2239,Verbier,grey,purple,1,4,True,5,tea
2240,Verbier,yellow,white,1,1,False,31,tea
2241,Zermatt,blue,pink,2,7,False,46,tea
2242,Verbier,purple,pink,2,7,True,20,tea
2243,Verbier,green,black,2,6,False,21,tea
2244,Verbier,yellow,blue,2,4,False,27,tea
2245,Zermatt,pink,yellow,1,3,True,16,tea
2246,Verbier,grey,red,1,3,False,24,tea
2247,Zermatt,orange,yellow,1,5,False,46,tea
2248,Zermatt,grey,blue,1,5,True,45,tea
2249,Zermatt,pink,pink,2,6,True,49,tea
2250,Zermatt,yellow,blue,1,3,False,7,tea
2251,Verbier,grey,pink,1,8,False,32,tea
2252,Verbier,black,red,1,2,False,6,tea
2253,Zermatt,orange,blue,2,4,True,21,tea
2254,Zermatt,blue,blue,1,6,False,47,tea
2255,Verbier,grey,white,1,3,True,4,tea
2256,Verbier,green,purple,2,2,False,7,tea
2257,Zermatt,orange,pink,2,8,True,45,tea
2258,Zermatt,green,purple,2,9,False,31,tea
2259,Zermatt,yellow,blue,2,5,False,13,tea
2260,Zermatt,black,pink,1,1,True,32,tea
2261,Zermatt,red,yellow,2,2,False,44,tea
2262,Verbier,blue,blue,1,2,True,34,tea
2263,Verbier,yellow,yellow,1,1,True,7,tea
2264,Zermatt,yellow,yellow,2,5,True,49,tea
2265,Zermatt,grey,blue,1,4,False,6,tea
2266,Zermatt,blue,red,1,4,True,18,tea
2267,Zermatt,blue,pink,1,4,False,0,tea
2268,Verbier,grey,grey,1,7,True,39,tea
2269,Verbier,green,blue,1,9,False,31,tea
2270,Zermatt,red,grey,1,1,True,13,tea
2271,Zermatt,pink,yellow,1,1,False,37,tea
2272,Verbier,pink,black,1,8,False,20,tea
2273,Zermatt,black,orange,2,4,False,18,tea
2274,Zermatt,red,pink,2,9,True,44,tea
2275,Zermatt,yellow,purple,2,5,True,6,tea
2276,Verbier,purple,pink,1,3,True,4,tea
2277,Zermatt,orange,black,1,7,True,37,tea
2278,Verbier,black,white,1,5,True,17,tea
2279,Zermatt,white,purple,2,1,True,24,tea
2280,Verbier,purple,red,1,4,True,22,tea
2281,Verbier,red,grey,2,10,True,29,tea
2282,Verbier,grey,blue,2,5,False,44,tea
2283,Zermatt,purple,white,2,6,True,37,tea
2284,Zermatt,purple,red,2,6,True,14,tea
2285,Verbier,white,blue,1,5,False,6,tea
2286,Zermatt,yellow,purple,2,2,True,5,tea
2287,Verbier,red,white,1,4,True,1,tea
2288,Verbier,grey,yellow,1,1,True,28,tea
2289,Zermatt,red,white,2,10,True,15,tea
2290,Verbier,pink,red,1,10,True,30,tea
2291,Verbier,black,pink,1,4,False,4,tea
2292,Zermatt,orange,blue,2,9,True,20,tea
2293,Verbier,white,pink,1,6,True,2,tea
2294,Verbier,white,black,1,2,False,41,tea
2295,Zermatt,pink,black,1,2,True,46,tea
2296,Zermatt,white,green,2,2,True,22,tea
2297,Verbier,green,pink,1,6,False,20,tea
2298,Verbier,orange,yellow,1,8,True,13,tea
2299,Verbier,purple,white,2,1,True,18,tea
2300,Zermatt,blue,orange,2,1,True,25,tea
2301,Verbier,orange,white,1,5,False,35,tea
2302,Verbier,blue,black,1,5,True,16,tea
2303,Zermatt,red,blue,1,9,True,13,tea
2304,Verbier,blue,yellow,2,3,True,45,tea
2305,Verbier,orange,purple,2,6,False,39,tea
2306,Verbier,black,red,2,9,True,26,tea
2307,Verbier,blue,purple,2,2,True,25,tea
2308,Verbier,grey,red,1,8,False,41,tea
2309,Verbier,orange,orange,2,3,False,45,tea
2310,Verbier,grey,grey,1,10,False,41,tea
2311,Verbier,white,grey,1,8,True,44,tea
2312,Verbier,grey,green,2,4,True,7,tea
2313,Verbier,orange,white,1,7,True,39,tea
2314,Zermatt,yellow,pink,2,3,False,36,tea
2315,Zermatt,pink,black,2,1,False,19,tea
2316,Verbier,grey,orange,2,10,False,37,tea
2317,Verbier,purple,purple,1,3,False,3,tea
2318,Verbier,black,white,2,2,True,33,tea
2319,Zermatt,purple,black,1,10,False,33,tea
2320,Verbier,green,orange,2,1,False,43,tea
2321,Verbier,orange,white,1,5,True,11,tea
2322,Zermatt,black,pink,1,10,True,8,tea
2323,Verbier,orange,pink,1,2,False,31,tea
2324,Zermatt,orange,blue,1,9,False,41,tea
2325,Verbier,red,pink,2,7,True,36,tea
2326,Zermatt,blue,grey,2,3,True,32,tea
2327,Zermatt,pink,green,1,5,False,25,tea
2328,Zermatt,orange,yellow,2,6,True,33,tea
2329,Verbier,white,yellow,2,5,True,26,tea
2330,Verbier,white,orange,1,3,False,28,tea
2331,Verbier,black,grey,2,1,False,12,tea
2332,Zermatt,blue,black,1,10,True,21,tea
2333,Zermatt,pink,black,1,9,True,30,tea
2334,Verbier,grey,black,2,8,False,46,tea
2335,Zermatt,pink,purple,1,5,True,42,tea
2336,Zermatt,blue,red,2,8,True,35,tea
2337,Verbier,blue,grey,2,9,True,12,tea
2338,Zermatt,blue,blue,1,6,False,11,tea
2339,Verbier,pink,pink,1,10,True,26,tea
2340,Zermatt,yellow,yellow,1,7,True,48,tea
2341,Verbier,red,grey,1,3,False,36,tea
2342,Zermatt,grey,red,2,3,False,23,tea
2343,Zermatt,black,blue,1,8,False,43,tea
2344,Zermatt,pink,grey,2,1,False,17,tea
2345,Zermatt,blue,grey,1,6,True,5,tea
2346,Zermatt,white,red,2,1,True,45,tea
2347,Zermatt,black,grey,1,1,True,11,tea
2348,Zermatt,yellow,pink,1,4,False,14,tea
2349,Verbier,green,black,2,5,True,35,tea
2350,Verbier,green,blue,1,4,False,16,tea
2351,Verbier,black,grey,2,1,False,38,tea
2352,Verbier,pink,black,2,8,True,31,tea
2353,Zermatt,black,black,2,6,False,1,tea
2354,Zermatt,pink,white,1,3,False,2,tea
2355,Zermatt,red,yellow,2,4,False,36,tea
2356,Zermatt,green,white,1,5,True,46,tea
2357,Verbier,white,green,2,2,False,44,tea
2358,Verbier,blue,yellow,1,9,False,0,tea
2359,Verbier,purple,grey,2,10,True,13,tea
2360,Verbier,grey,black,2,7,True,32,tea
2361,Zermatt,black,grey,2,8,False,30,tea
2362,Zermatt,black,blue,1,7,False,18,tea
2363,Zermatt,white,purple,1,3,False,10,tea
2364,Zermatt,red,grey,1,7,False,1,tea
2365,Verbier,black,orange,2,2,False,21,tea
2366,Verbier,orange,purple,2,4,False,19,tea
2367,Verbier,grey,red,2,5,False,21,tea
2368,Verbier,red,orange,1,8,False,45,tea
2369,Zermatt,blue,grey,1,6,False,0,tea
2370,Zermatt,black,purple,2,4,False,21,tea
2371,Zermatt,green,yellow,1,1,True,24,tea
2372,Verbier,yellow,green,2,6,True,39,tea
2373,Zermatt,orange,white,2,2,True,16,tea
2374,Zermatt,purple,purple,1,3,True,7,tea
2375,Verbier,white,purple,1,2,True,49,tea
2376,Verbier,pink,yellow,2,2,True,2,tea
2377,Zermatt,pink,red,2,4,False,20,tea
2378,Zermatt,yellow,purple,1,6,False,11,tea
2379,Zermatt,red,white,1,3,False,22,tea
2380,Zermatt,blue,grey,2,10,False,22,tea
2381,Zermatt,orange,white,1,5,False,23,tea
2382,Zermatt,yellow,purple,2,7,False,5,tea
2383,Verbier,grey,orange,1,3,True,22,tea
2384,Zermatt,pink,green,1,9,False,46,tea
2385,Verbier,blue,pink,1,7,True,16,tea
2386,Zermatt,red,white,2,9,False,18,tea
2387,Verbier,blue,black,1,8,False,34,tea
2388,Verbier,blue,grey,1,5,True,18,tea
2389,Zermatt,blue,blue,1,6,True,28,tea
2390,Zermatt,blue,blue,2,6,True,42,tea
2391,Zermatt,yellow,pink,1,7,True,30,tea
2392,Verbier,white,grey,2,10,False,19,tea
2393,Zermatt,yellow,pink,2,3,False,49,tea
2394,Verbier,pink,green,1,10,True,36,tea
2395,Verbier,grey,pink,1,7,False,20,tea
2396,Zermatt,grey,red,2,5,True,46,tea
2397,Verbier,yellow,white,1,1,False,20,tea
2398,Verbier,red,grey,2,8,False,1,tea
2399,Zermatt,yellow,white,1,5,True,35,tea
2400,Verbier,pink,pink,2,2,False,6,tea
2401,Verbier,red,grey,2,2,True,29,tea
2402,Zermatt,red,grey,2,9,False,32,tea
2403,Zermatt,purple,blue,2,7,True,33,tea
2404,Zermatt,purple,blue,1,5,False,16,tea
2405,Zermatt,black,blue,1,4,False,12,tea
2406,Verbier,black,pink,1,4,True,2,tea
2407,Verbier,purple,grey,2,9,False,46,tea
2408,Verbier,orange,orange,2,8,False,13,tea
2409,Zermatt,grey,yellow,1,5,False,19,tea
2410,Zermatt,black,green,2,5,True,23,tea
2411,Verbier,green,yellow,1,3,True,49,tea
2412,Verbier,grey,red,1,8,False,30,tea
2413,Zermatt,black,red,2,7,True,11,tea
2414,Zermatt,blue,purple,1,4,True,0,tea
2415,Zermatt,orange,blue,2,2,True,5,tea
2416,Verbier,pink,green,2,8,True,40,tea
2417,Verbier,yellow,red,2,3,False,42,tea
2418,Zermatt,orange,orange,2,6,False,1,tea
2419,Verbier,white,orange,1,4,False,44,tea
2420,Verbier,white,pink,1,5,False,0,tea
2421,Verbier,white,orange,1,9,True,28,tea
2422,Zermatt,white,grey,1,8,False,45,tea
2423,Verbier,green,orange,1,5,False,29,tea
2424,Zermatt,pink,green,1,8,False,13,tea
2425,Zermatt,purple,black,1,4,True,10,tea
2426,Zermatt,green,grey,2,1,True,22,tea
2427,Verbier,purple,black,2,10,True,29,tea
2428,Verbier,yellow,orange,2,4,False,16,tea
2429,Zermatt,yellow,black,2,4,False,25,tea
2430,Zermatt,green,purple,2,2,True,35,tea
2431,Verbier,yellow,black,2,1,False,43,tea
2432,Verbier,white,red,2,1,False,42,tea
2433,Zermatt,pink,white,1,10,False,49,tea
2434,Verbier,black,purple,1,2,False,34,tea
2435,Verbier,pink,green,2,9,True,37,tea
2436,Verbier,pink,black,2,10,True,7,tea
2437,Verbier,green,grey,2,4,True,4,tea
2438,Verbier,grey,black,1,8,True,34,tea
2439,Zermatt,purple,green,2,10,True,16,tea
2440,Zermatt,black,white,1,6,True,0,tea
2441,Zermatt,white,pink,1,8,True,20,tea
2442,Verbier,green,yellow,2,7,False,41,tea
2443,Verbier,white,orange,1,9,False,38,tea
2444,Zermatt,pink,purple,2,8,False,46,tea
2445,Verbier,black,orange,2,7,False,47,tea
2446,Zermatt,grey,purple,1,9,True,21,tea
2447,Verbier,orange,orange,2,3,False,23,tea
2448,Zermatt,pink,purple,1,1,False,7,tea
2449,Zermatt,orange,white,2,3,False,10,tea
2450,Verbier,red,purple,2,2,False,41,tea
2451,Zermatt,grey,pink,1,1,True,38,tea
2452,Zermatt,grey,yellow,1,6,False,35,tea
2453,Verbier,blue,orange,1,6,True,2,tea
2454,Verbier,black,purple,1,7,True,31,tea
2455,Zermatt,black,black,1,8,False,28,tea
2456,Verbier,grey,red,1,1,False,27,tea
2457,Zermatt,white,green,2,6,True,20,tea
2458,Verbier,green,blue,2,7,False,49,tea
2459,Zermatt,red,orange,1,10,False,19,tea
2460,Verbier,purple,purple,1,7,False,38,tea
2461,Verbier,red,yellow,2,2,False,20,tea
2462,Zermatt,red,orange,1,8,False,10,tea
2463,Verbier,purple,green,1,6,True,32,tea
2464,Zermatt,purple,yellow,2,9,False,27,tea
2465,Zermatt,grey,green,1,4,True,8,tea
2466,Zermatt,pink,yellow,1,6,True,14,tea
2467,Verbier,black,blue,1,7,True,42,tea
2468,Zermatt,yellow,orange,2,6,False,16,tea
2469,Verbier,blue,white,2,4,True,28,tea
2470,Verbier,purple,purple,1,7,True,21,tea
2471,Zermatt,red,yellow,1,10,True,34,tea
2472,Zermatt,grey,grey,1,6,False,20,tea
2473,Verbier,green,white,2,3,False,4,tea
2474,Verbier,orange,yellow,2,4,False,35,tea
2475,Zermatt,yellow,black,2,7,True,41,tea
2476,Zermatt,purple,white,2,6,True,42,tea
2477,Verbier,grey,blue,1,8,True,37,tea
2478,Verbier,blue,orange,2,2,False,3,tea
2479,Zermatt,white,red,1,3,False,19,tea
2480,Verbier,pink,purple,2,4,True,37,tea
2481,Zermatt,white,white,1,4,False,5,tea
2482,Zermatt,grey,pink,2,7,False,5,tea
2483,Zermatt,green,blue,1,5,True,17,tea
2484,Verbier,orange,purple,1,4,False,19,tea
2485,Verbier,green,purple,2,9,False,0,tea
2486,Zermatt,pink,black,2,5,False,24,tea
2487,Verbier,blue,blue,1,5,True,26,tea
2488,Verbier,black,grey,2,7,True,22,tea
2489,Zermatt,white,pink,1,6,False,15,tea
2490,Verbier,white,black,2,8,False,28,tea
2491,Verbier,orange,blue,2,10,True,37,tea
2492,Verbier,green,red,2,6,False,3,tea
2493,Zermatt,green,grey,2,5,True,35,tea
2494,Verbier,yellow,white,2,6,False,21,tea
2495,Zermatt,white,orange,2,9,False,21,tea
2496,Verbier,blue,blue,2,5,True,5,tea
2497,Verbier,white,grey,1,10,True,24,tea
2498,Verbier,yellow,black,2,4,True,23,tea
2499,Verbier,yellow,purple,1,3,False,1,tea
2500,Verbier,orange,pink,1,9,False,45,tea
2501,Zermatt,red,white,2,1,True,48,tea
2502,Zermatt,orange,white,1,8,True,20,tea
2503,Zermatt,purple,grey,2,10,False,28,tea
2504,Zermatt,black,green,2,3,False,16,tea
2505,Verbier,purple,black,1,9,False,14,tea
2506,Verbier,pink,grey,1,5,True,12,tea
2507,Verbier,blue,grey,2,8,False,23,tea
2508,Verbier,orange,blue,2,1,True,1,tea
2509,Zermatt,red,yellow,1,2,True,33,tea
2510,Zermatt,blue,yellow,1,2,True,3,tea
2511,Verbier,black,red,2,4,True,30,tea
2512,Verbier,pink,orange,1,4,True,30,tea
2513,Verbier,purple,blue,1,3,True,26,tea
2514,Verbier,white,blue,2,6,False,22,tea
2515,Zermatt,pink,white,2,8,False,10,tea
2516,Zermatt,black,black,1,1,True,47,tea
2517,Zermatt,blue,green,2,3,False,4,tea
2518,Zermatt,red,yellow,2,4,True,1,tea
2519,Zermatt,white,orange,2,1,False,21,tea
2520,Zermatt,green,orange,2,5,True,2,tea
2521,Verbier,pink,yellow,2,1,True,26,tea
2522,Verbier,yellow,purple,2,7,True,13,tea
2523,Zermatt,orange,black,1,4,False,27,tea
2524,Zermatt,white,yellow,2,8,True,13,tea
2525,Zermatt,yellow,purple,1,3,True,5,tea
2526,Verbier,purple,green,2,6,False,32,tea
2527,Verbier,orange,purple,2,9,False,9,tea
2528,Zermatt,purple,blue,2,8,False,0,tea
2529,Zermatt,green,pink,1,9,False,17,tea
2530,Verbier,purple,red,1,2,False,11,tea
2531,Verbier,pink,black,2,6,True,32,tea
2532,Zermatt,pink,green,1,8,False,32,tea
2533,Zermatt,black,black,2,7,False,42,tea
2534,Verbier,yellow,yellow,2,6,True,11,tea
2535,Zermatt,purple,blue,1,1,False,15,tea
2536,Zermatt,purple,green,2,9,True,41,tea
2537,Verbier,green,purple,1,1,True,33,tea
2538,Zermatt,yellow,pink,2,6,True,22,tea
2539,Zermatt,blue,red,1,6,False,39,tea
2540,Zermatt,black,red,1,6,True,10,tea
2541,Verbier,green,white,1,1,False,48,tea
2542,Zermatt,red,blue,1,2,False,5,tea
2543,Zermatt,black,yellow,2,1,False,15,tea
2544,Zermatt,blue,red,1,10,False,38,tea
2545,Zermatt,black,purple,1,7,True,19,tea
2546,Verbier,orange,pink,1,10,True,26,tea
2547,Verbier,white,orange,2,4,False,3,tea
2548,Verbier,orange,purple,1,7,True,26,tea
2549,Zermatt,purple,yellow,2,4,True,14,tea
2550,Zermatt,white,grey,2,10,True,28,tea
2551,Zermatt,yellow,red,2,8,True,37,tea
2552,Verbier,purple,black,2,4,False,6,tea
2553,Zermatt,grey,black,2,5,True,36,tea
2554,Zermatt,red,grey,2,4,True,31,tea
2555,Zermatt,green,purple,1,7,True,36,tea
2556,Zermatt,yellow,grey,1,7,True,25,tea
2557,Verbier,blue,white,2,10,True,35,tea
2558,Verbier,blue,white,1,9,False,29,tea
2559,Zermatt,green,purple,2,5,True,22,tea
2560,Verbier,red,black,1,4,False,34,tea
2561,Zermatt,black,orange,1,4,True,18,tea
2562,Verbier,yellow,purple,1,8,False,26,tea
2563,Verbier,grey,pink,1,4,False,46,tea
2564,Zermatt,green,red,2,9,True,2,tea
2565,Verbier,purple,blue,1,2,False,33,tea
2566,Verbier,purple,orange,2,7,False,1,tea
2567,Verbier,red,yellow,1,10,True,35,tea
2568,Verbier,pink,white,2,2,False,10,tea
2569,Zermatt,yellow,purple,2,8,False,3,tea
2570,Verbier,pink,green,1,7,False,14,tea
2571,Zermatt,white,white,2,8,False,32,tea
2572,Zermatt,grey,orange,1,5,True,2,tea
2573,Verbier,pink,grey,2,3,True,34,tea
2574,Verbier,grey,blue,1,6,True,44,tea
2575,Verbier,orange,yellow,1,4,False,12,tea
2576,Verbier,green,pink,2,6,True,4,tea
2577,Verbier,black,orange,1,5,True,1,tea
2578,Verbier,green,grey,2,6,False,33,tea
2579,Zermatt,grey,pink,2,2,True,5,tea
2580,Zermatt,grey,white,2,2,True,31,tea
2581,Zermatt,green,pink,2,4,True,37,tea
2582,Zermatt,blue,grey,1,9,True,35,tea
2583,Zermatt,pink,purple,2,4,False,13,tea
2584,Zermatt,blue,black,2,7,False,36,tea
2585,Verbier,purple,purple,1,7,False,18,tea
2586,Zermatt,black,white,2,5,False,9,tea
2587,Verbier,black,white,1,10,False,40,tea
2588,Verbier,black,black,1,7,True,46,tea
2589,Verbier,pink,red,1,10,False,13,tea
2590,Verbier,purple,green,1,6,True,36,tea
2591,Zermatt,yellow,red,2,5,False,37,tea
2592,Verbier,green,purple,2,3,True,29,tea
2593,Zermatt,purple,pink,1,1,False,37,tea
2594,Verbier,white,red,2,3,False,22,tea
2595,Verbier,red,green,1,6,False,36,tea
2596,Verbier,purple,blue,1,1,False,40,tea
2597,Verbier,black,green,2,5,False,24,tea
2598,Verbier,yellow,green,1,9,True,10,tea
2599,Verbier,purple,white,1,2,False,12,tea
2600,Zermatt,purple,pink,2,4,False,28,tea
2601,Zermatt,white,purple,1,8,True,41,tea
2602,Zermatt,orange,pink,1,8,False,24,tea
2603,Verbier,grey,purple,1,3,True,7,tea
2604,Zermatt,pink,pink,2,5,True,40,tea
2605,Zermatt,white,yellow,1,10,False,24,tea
2606,Zermatt,white,yellow,2,3,True,15,tea
2607,Zermatt,purple,red,2,2,True,41,tea
2608,Zermatt,white,purple,2,7,True,24,tea
2609,Zermatt,grey,purple,1,6,False,15,tea
2610,Zermatt,red,white,1,5,False,49,tea
2611,Zermatt,black,black,1,5,True,5,tea
2612,Verbier,orange,orange,2,5,True,9,tea
2613,Zermatt,white,grey,2,7,False,30,tea
2614,Zermatt,white,purple,2,8,False,20,tea
2615,Verbier,yellow,orange,2,10,False,14,tea
2616,Verbier,orange,black,2,7,False,24,tea
2617,Zermatt,white,white,1,2,False,20,tea
2618,Zermatt,purple,green,1,1,True,3,tea
2619,Verbier,black,yellow,2,4,False,0,tea
2620,Verbier,white,black,1,7,True,25,tea
2621,Verbier,purple,yellow,2,9,True,48,tea
2622,Verbier,grey,red,2,6,True,47,tea
2623,Verbier,red,grey,2,1,False,27,tea
2624,Zermatt,blue,green,2,9,False,49,tea
2625,Verbier,green,pink,2,6,True,27,tea
2626,Verbier,yellow,orange,1,10,False,21,tea
2627,Zermatt,black,blue,2,5,True,20,tea
2628,Zermatt,orange,orange,2,5,False,22,tea
2629,Verbier,white,orange,2,7,True,20,tea
2630,Verbier,blue,pink,1,8,False,11,tea
2631,Zermatt,white,grey,2,6,False,34,tea
2632,Verbier,red,pink,1,9,False,28,tea
2633,Zermatt,orange,blue,1,2,False,5,tea
2634,Verbier,pink,red,1,2,False,48,tea
2635,Verbier,pink,black,2,5,False,35,tea
2636,Verbier,red,green,2,4,True,24,tea
2637,Verbier,blue,pink,1,8,False,7,tea
2638,Zermatt,blue,yellow,2,3,True,4,tea
2639,Verbier,purple,yellow,2,2,True,23,tea
2640,Zermatt,black,white,1,6,True,2,tea
2641,Verbier,red,white,2,7,False,19,tea
2642,Zermatt,green,orange,1,5,False,3,tea
2643,Verbier,blue,blue,1,4,True,39,tea
2644,Verbier,green,grey,2,1,False,40,tea
2645,Verbier,black,orange,1,9,False,26,tea
2646,Zermatt,black,pink,1,7,False,2,tea
2647,Verbier,green,red,1,8,True,33,tea
2648,Verbier,green,red,1,1,False,33,tea
2649,Zermatt,yellow,green,2,4,True,30,tea
2650,Zermatt,black,grey,2,8,True,18,tea
2651,Zermatt,white,black,2,4,False,27,tea
2652,Verbier,grey,purple,2,10,True,5,tea
2653,Verbier,grey,pink,2,1,True,16,tea
2654,Verbier,green,white,1,9,False,21,tea
2655,Verbier,green,red,2,10,True,15,tea
2656,Zermatt,blue,grey,2,9,True,29,tea
2657,Verbier,black,orange,1,4,True,22,tea
2658,Verbier,green,white,1,3,True,37,tea
2659,Verbier,blue,green,2,4,False,44,tea
2660,Zermatt,black,purple,2,5,False,25,tea
2661,Verbier,white,green,2,10,True,29,tea
2662,Zermatt,black,orange,2,10,False,15,tea
2663,Verbier,black,purple,2,4,True,10,tea
2664,Zermatt,purple,orange,2,3,False,48,tea
